option_id,raw_tier_index,option_level_raw,enabled,roll_index,value_0,value_1,value_2
200,1,5090,True,3,44,0,0
200,1,5090,True,4,45,0,0
200,1,5090,True,5,46,0,0
200,1,5090,True,6,47,0,0
200,1,5090,True,7,48,0,0
200,1,5090,True,8,49,0,0
200,1,5090,True,9,50,0,0
200,2,17310,True,0,51,0,0
200,2,17310,True,1,52,0,0
200,2,17310,True,2,53,0,0
200,2,17310,True,3,54,0,0
200,2,17310,True,4,55,0,0
200,2,17310,True,5,56,0,0
200,2,17310,True,6,57,0,0
200,2,17310,True,7,58,0,0
200,2,17310,True,8,59,0,0
200,2,17310,True,9,60,0,0
200,3,27500,True,0,71,0,0
200,3,27500,True,1,72,0,0
200,3,27500,True,2,73,0,0
200,3,27500,True,3,74,0,0
200,3,27500,True,4,75,0,0
200,3,27500,True,5,76,0,0
200,3,27500,True,6,77,0,0
200,3,27500,True,7,78,0,0
200,3,27500,True,8,79,0,0
200,3,27500,True,9,80,0,0
200,4,28050,True,0,81,0,0
200,4,28050,True,1,82,0,0
200,4,28050,True,2,83,0,0
200,4,28050,True,3,84,0,0
200,4,28050,True,4,85,0,0
200,4,28050,True,5,86,0,0
200,4,28050,True,6,87,0,0
200,4,28050,True,7,88,0,0
200,4,28050,True,8,89,0,0
200,4,28050,True,9,90,0,0
200,5,30500,True,0,91,0,0
200,5,30500,True,1,92,0,0
200,5,30500,True,2,93,0,0
200,5,30500,True,3,94,0,0
200,5,30500,True,4,95,0,0
200,5,30500,True,5,96,0,0
200,5,30500,True,6,97,0,0
200,5,30500,True,7,98,0,0
200,5,30500,True,8,99,0,0
200,5,30500,True,9,100,0,0
200,6,32500,True,0,111,0,0
200,6,32500,True,1,112,0,0
200,6,32500,True,2,113,0,0
200,6,32500,True,3,114,0,0
200,6,32500,True,4,115,0,0
200,6,32500,True,5,116,0,0
200,6,32500,True,6,117,0,0
200,6,32500,True,7,118,0,0
200,6,32500,True,8,119,0,0
200,6,32500,True,9,120,0,0
200,7,36000,True,0,121,0,0
200,7,36000,True,1,122,0,0
200,7,36000,True,2,123,0,0
200,7,36000,True,3,124,0,0
200,7,36000,True,4,125,0,0
200,7,36000,True,5,126,0,0
200,7,36000,True,6,127,0,0
200,7,36000,True,7,128,0,0
200,7,36000,True,8,129,0,0
200,7,36000,True,9,130,0,0
200,8,40000,True,0,131,0,0
200,8,40000,True,1,132,0,0
200,8,40000,True,2,133,0,0
200,8,40000,True,3,134,0,0
200,8,40000,True,4,135,0,0
200,8,40000,True,5,136,0,0
200,8,40000,True,6,137,0,0
200,8,40000,True,7,138,0,0
200,8,40000,True,8,139,0,0
200,8,40000,True,9,140,0,0
200,9,40990,True,0,151,0,0
200,9,40990,True,1,152,0,0
200,9,40990,True,2,153,0,0
200,9,40990,True,3,154,0,0
200,9,40990,True,4,155,0,0
200,9,40990,True,5,156,0,0
200,9,40990,True,6,157,0,0
200,9,40990,True,7,158,0,0
200,9,40990,True,8,159,0,0
200,9,40990,True,9,160,0,0
201,0,1000,True,0,31,0,0
201,0,1000,True,1,32,0,0
201,0,1000,True,2,33,0,0
201,0,1000,True,3,34,0,0
201,0,1000,True,4,35,0,0
201,0,1000,True,5,36,0,0
201,0,1000,True,6,37,0,0
201,0,1000,True,7,38,0,0
201,0,1000,True,8,39,0,0
201,0,1000,True,9,40,0,0
201,1,5090,True,0,41,0,0
201,1,5090,True,1,42,0,0
201,1,5090,True,2,43,0,0
201,1,5090,True,3,44,0,0
201,1,5090,True,4,45,0,0
201,1,5090,True,5,46,0,0
201,1,5090,True,6,47,0,0
201,1,5090,True,7,48,0,0
201,1,5090,True,8,49,0,0
201,1,5090,True,9,50,0,0
201,2,17310,True,0,51,0,0
201,2,17310,True,1,52,0,0
201,2,17310,True,2,53,0,0
201,2,17310,True,3,54,0,0
201,2,17310,True,4,55,0,0
201,2,17310,True,5,56,0,0
201,2,17310,True,6,57,0,0
201,2,17310,True,7,58,0,0
201,2,17310,True,8,59,0,0
201,2,17310,True,9,60,0,0
201,3,27500,True,0,71,0,0
201,3,27500,True,1,72,0,0
201,3,27500,True,2,73,0,0
201,3,27500,True,3,74,0,0
201,3,27500,True,4,75,0,0
201,3,27500,True,5,76,0,0
201,3,27500,True,6,77,0,0
201,3,27500,True,7,78,0,0
201,3,27500,True,8,79,0,0
201,3,27500,True,9,80,0,0
201,4,28050,True,0,81,0,0
201,4,28050,True,1,82,0,0
201,4,28050,True,2,83,0,0
201,4,28050,True,3,84,0,0
201,4,28050,True,4,85,0,0
201,4,28050,True,5,86,0,0
201,4,28050,True,6,87,0,0
201,4,28050,True,7,88,0,0
201,4,28050,True,8,89,0,0
201,4,28050,True,9,90,0,0
201,5,30500,True,0,91,0,0
201,5,30500,True,1,92,0,0
201,5,30500,True,2,93,0,0
201,5,30500,True,3,94,0,0
201,5,30500,True,4,95,0,0
201,5,30500,True,5,96,0,0
201,5,30500,True,6,97,0,0
201,5,30500,True,7,98,0,0
201,5,30500,True,8,99,0,0
201,5,30500,True,9,100,0,0
201,6,32500,True,0,111,0,0
201,6,32500,True,1,112,0,0
201,6,32500,True,2,113,0,0
201,6,32500,True,3,114,0,0
201,6,32500,True,4,115,0,0
201,6,32500,True,5,116,0,0
201,6,32500,True,6,117,0,0
201,6,32500,True,7,118,0,0
201,6,32500,True,8,119,0,0
201,6,32500,True,9,120,0,0
201,7,36000,True,0,121,0,0
201,7,36000,True,1,122,0,0
201,7,36000,True,2,123,0,0
201,7,36000,True,3,124,0,0
201,7,36000,True,4,125,0,0
201,7,36000,True,5,126,0,0
201,7,36000,True,6,127,0,0
201,7,36000,True,7,128,0,0
201,7,36000,True,8,129,0,0
201,7,36000,True,9,130,0,0
201,8,40000,True,0,131,0,0
201,8,40000,True,1,132,0,0
201,8,40000,True,2,133,0,0
201,8,40000,True,3,134,0,0
201,8,40000,True,4,135,0,0
201,8,40000,True,5,136,0,0
201,8,40000,True,6,137,0,0
201,8,40000,True,7,138,0,0
201,8,40000,True,8,139,0,0
201,8,40000,True,9,140,0,0
201,9,40990,True,0,151,0,0
201,9,40990,True,1,152,0,0
201,9,40990,True,2,153,0,0
201,9,40990,True,3,154,0,0
201,9,40990,True,4,155,0,0
201,9,40990,True,5,156,0,0
201,9,40990,True,6,157,0,0
201,9,40990,True,7,158,0,0
201,9,40990,True,8,159,0,0
201,9,40990,True,9,160,0,0
188,0,1000,True,0,21,0,0
188,0,1000,True,1,21,0,0
188,0,1000,True,2,21,0,0
188,0,1000,True,3,21,0,0
188,0,1000,True,4,22,0,0
188,0,1000,True,5,22,0,0
188,0,1000,True,6,22,0,0
188,0,1000,True,7,23,0,0
188,0,1000,True,8,23,0,0
188,0,1000,True,9,23,0,0
188,1,5090,True,0,24,0,0
188,1,5090,True,1,24,0,0
188,1,5090,True,2,24,0,0
188,1,5090,True,3,24,0,0
188,1,5090,True,4,25,0,0
188,1,5090,True,5,25,0,0
188,1,5090,True,6,25,0,0
188,1,5090,True,7,26,0,0
188,1,5090,True,8,26,0,0
188,1,5090,True,9,26,0,0
188,2,17310,True,0,27,0,0
188,2,17310,True,1,27,0,0
188,2,17310,True,2,27,0,0
188,2,17310,True,3,27,0,0
188,2,17310,True,4,28,0,0
188,2,17310,True,5,28,0,0
188,2,17310,True,6,28,0,0
188,2,17310,True,7,29,0,0
188,2,17310,True,8,29,0,0
188,2,17310,True,9,29,0,0
188,3,27500,True,0,30,0,0
188,3,27500,True,1,30,0,0
188,3,27500,True,2,30,0,0
188,3,27500,True,3,30,0,0
188,3,27500,True,4,31,0,0
188,3,27500,True,5,31,0,0
188,3,27500,True,6,31,0,0
188,3,27500,True,7,32,0,0
188,3,27500,True,8,32,0,0
188,3,27500,True,9,32,0,0
188,4,28050,True,0,33,0,0
188,4,28050,True,1,33,0,0
188,4,28050,True,2,33,0,0
188,4,28050,True,3,33,0,0
188,4,28050,True,4,34,0,0
188,4,28050,True,5,34,0,0
188,4,28050,True,6,34,0,0
188,4,28050,True,7,35,0,0
188,4,28050,True,8,35,0,0
188,4,28050,True,9,35,0,0
188,5,30500,True,0,36,0,0
188,5,30500,True,1,36,0,0
188,5,30500,True,2,36,0,0
188,5,30500,True,3,36,0,0
188,5,30500,True,4,37,0,0
188,5,30500,True,5,37,0,0
188,5,30500,True,6,37,0,0
188,5,30500,True,7,38,0,0
188,5,30500,True,8,38,0,0
188,5,30500,True,9,38,0,0
188,6,32500,True,0,39,0,0
188,6,32500,True,1,39,0,0
188,6,32500,True,2,39,0,0
188,6,32500,True,3,39,0,0
188,6,32500,True,4,40,0,0
188,6,32500,True,5,40,0,0
188,6,32500,True,6,40,0,0
188,6,32500,True,7,41,0,0
188,6,32500,True,8,41,0,0
188,6,32500,True,9,41,0,0
188,7,36000,True,0,42,0,0
188,7,36000,True,1,42,0,0
188,7,36000,True,2,42,0,0
188,7,36000,True,3,42,0,0
188,7,36000,True,4,43,0,0
188,7,36000,True,5,43,0,0
188,7,36000,True,6,43,0,0
188,7,36000,True,7,44,0,0
188,7,36000,True,8,44,0,0
188,7,36000,True,9,44,0,0
188,8,40000,True,0,45,0,0
188,8,40000,True,1,45,0,0
188,8,40000,True,2,45,0,0
188,8,40000,True,3,45,0,0
188,8,40000,True,4,46,0,0
188,8,40000,True,5,46,0,0
188,8,40000,True,6,46,0,0
188,8,40000,True,7,47,0,0
188,8,40000,True,8,47,0,0
188,8,40000,True,9,47,0,0
188,9,40990,True,0,48,0,0
188,9,40990,True,1,48,0,0
188,9,40990,True,2,48,0,0
188,9,40990,True,3,48,0,0
188,9,40990,True,4,49,0,0
188,9,40990,True,5,49,0,0
188,9,40990,True,6,49,0,0
188,9,40990,True,7,50,0,0
188,9,40990,True,8,50,0,0
188,9,40990,True,9,50,0,0
189,0,1000,True,0,21,0,0
189,0,1000,True,1,21,0,0
189,0,1000,True,2,21,0,0
189,0,1000,True,3,21,0,0
189,0,1000,True,4,22,0,0
189,0,1000,True,5,22,0,0
189,0,1000,True,6,22,0,0
189,0,1000,True,7,23,0,0
189,0,1000,True,8,23,0,0
189,0,1000,True,9,23,0,0
189,1,5090,True,0,24,0,0
189,1,5090,True,1,24,0,0
189,1,5090,True,2,24,0,0
189,1,5090,True,3,24,0,0
189,1,5090,True,4,25,0,0
189,1,5090,True,5,25,0,0
189,1,5090,True,6,25,0,0
189,1,5090,True,7,26,0,0
189,1,5090,True,8,26,0,0
189,1,5090,True,9,26,0,0
189,2,17310,True,0,27,0,0
189,2,17310,True,1,27,0,0
189,2,17310,True,2,27,0,0
189,2,17310,True,3,27,0,0
189,2,17310,True,4,28,0,0
189,2,17310,True,5,28,0,0
189,2,17310,True,6,28,0,0
189,2,17310,True,7,29,0,0
189,2,17310,True,8,29,0,0
189,2,17310,True,9,29,0,0
189,3,27500,True,0,30,0,0
189,3,27500,True,1,30,0,0
189,3,27500,True,2,30,0,0
189,3,27500,True,3,30,0,0
189,3,27500,True,4,31,0,0
189,3,27500,True,5,31,0,0
189,3,27500,True,6,31,0,0
189,3,27500,True,7,32,0,0
189,3,27500,True,8,32,0,0
189,3,27500,True,9,32,0,0
189,4,28050,True,0,33,0,0
189,4,28050,True,1,33,0,0
189,4,28050,True,2,33,0,0
189,4,28050,True,3,33,0,0
189,4,28050,True,4,34,0,0
189,4,28050,True,5,34,0,0
189,4,28050,True,6,34,0,0
189,4,28050,True,7,35,0,0
189,4,28050,True,8,35,0,0
189,4,28050,True,9,35,0,0
189,5,30500,True,0,36,0,0
189,5,30500,True,1,36,0,0
189,5,30500,True,2,36,0,0
189,5,30500,True,3,36,0,0
189,5,30500,True,4,37,0,0
189,5,30500,True,5,37,0,0
189,5,30500,True,6,37,0,0
189,5,30500,True,7,38,0,0
189,5,30500,True,8,38,0,0
189,5,30500,True,9,38,0,0
189,6,32500,True,0,39,0,0
189,6,32500,True,1,39,0,0
189,6,32500,True,2,39,0,0
189,6,32500,True,3,39,0,0
189,6,32500,True,4,40,0,0
189,6,32500,True,5,40,0,0
189,6,32500,True,6,40,0,0
189,6,32500,True,7,41,0,0
189,6,32500,True,8,41,0,0
189,6,32500,True,9,41,0,0
189,7,36000,True,0,42,0,0
189,7,36000,True,1,42,0,0
189,7,36000,True,2,42,0,0
189,7,36000,True,3,42,0,0
189,7,36000,True,4,43,0,0
189,7,36000,True,5,43,0,0
189,7,36000,True,6,43,0,0
189,7,36000,True,7,44,0,0
189,7,36000,True,8,44,0,0
189,7,36000,True,9,44,0,0
189,8,40000,True,0,45,0,0
189,8,40000,True,1,45,0,0
189,8,40000,True,2,45,0,0
189,8,40000,True,3,45,0,0
189,8,40000,True,4,46,0,0
189,8,40000,True,5,46,0,0
189,8,40000,True,6,46,0,0
189,8,40000,True,7,47,0,0
189,8,40000,True,8,47,0,0
189,8,40000,True,9,47,0,0
189,9,40990,True,0,48,0,0
189,9,40990,True,1,48,0,0
189,9,40990,True,2,48,0,0
189,9,40990,True,3,48,0,0
189,9,40990,True,4,49,0,0
189,9,40990,True,5,49,0,0
189,9,40990,True,6,49,0,0
189,9,40990,True,7,50,0,0
189,9,40990,True,8,50,0,0
189,9,40990,True,9,50,0,0
190,0,1000,True,0,21,0,0
190,0,1000,True,1,21,0,0
190,0,1000,True,2,21,0,0
190,0,1000,True,3,21,0,0
190,0,1000,True,4,22,0,0
190,0,1000,True,5,22,0,0
190,0,1000,True,6,22,0,0
190,0,1000,True,7,23,0,0
190,0,1000,True,8,23,0,0
190,0,1000,True,9,23,0,0
190,1,5090,True,0,24,0,0
190,1,5090,True,1,24,0,0
190,1,5090,True,2,24,0,0
190,1,5090,True,3,24,0,0
190,1,5090,True,4,25,0,0
190,1,5090,True,5,25,0,0
190,1,5090,True,6,25,0,0
190,1,5090,True,7,26,0,0
190,1,5090,True,8,26,0,0
190,1,5090,True,9,26,0,0
190,2,17310,True,0,27,0,0
190,2,17310,True,1,27,0,0
190,2,17310,True,2,27,0,0
190,2,17310,True,3,27,0,0
190,2,17310,True,4,28,0,0
190,2,17310,True,5,28,0,0
190,2,17310,True,6,28,0,0
190,2,17310,True,7,29,0,0
190,2,17310,True,8,29,0,0
190,2,17310,True,9,29,0,0
190,3,27500,True,0,30,0,0
190,3,27500,True,1,30,0,0
190,3,27500,True,2,30,0,0
190,3,27500,True,3,30,0,0
190,3,27500,True,4,31,0,0
190,3,27500,True,5,31,0,0
190,3,27500,True,6,31,0,0
190,3,27500,True,7,32,0,0
190,3,27500,True,8,32,0,0
190,3,27500,True,9,32,0,0
190,4,28050,True,0,33,0,0
190,4,28050,True,1,33,0,0
190,4,28050,True,2,33,0,0
190,4,28050,True,3,33,0,0
190,4,28050,True,4,34,0,0
190,4,28050,True,5,34,0,0
190,4,28050,True,6,34,0,0
190,4,28050,True,7,35,0,0
190,4,28050,True,8,35,0,0
190,4,28050,True,9,35,0,0
190,5,30500,True,0,36,0,0
190,5,30500,True,1,36,0,0
190,5,30500,True,2,36,0,0
190,5,30500,True,3,36,0,0
190,5,30500,True,4,37,0,0
190,5,30500,True,5,37,0,0
190,5,30500,True,6,37,0,0
190,5,30500,True,7,38,0,0
190,5,30500,True,8,38,0,0
190,5,30500,True,9,38,0,0
190,6,32500,True,0,39,0,0
190,6,32500,True,1,39,0,0
190,6,32500,True,2,39,0,0
190,6,32500,True,3,39,0,0
190,6,32500,True,4,40,0,0
190,6,32500,True,5,40,0,0
190,6,32500,True,6,40,0,0
190,6,32500,True,7,41,0,0
190,6,32500,True,8,41,0,0
190,6,32500,True,9,41,0,0
190,7,36000,True,0,42,0,0
190,7,36000,True,1,42,0,0
190,7,36000,True,2,42,0,0
190,7,36000,True,3,42,0,0
190,7,36000,True,4,43,0,0
190,7,36000,True,5,43,0,0
190,7,36000,True,6,43,0,0
190,7,36000,True,7,44,0,0
190,7,36000,True,8,44,0,0
190,7,36000,True,9,44,0,0
190,8,40000,True,0,45,0,0
190,8,40000,True,1,45,0,0
190,8,40000,True,2,45,0,0
190,8,40000,True,3,45,0,0
190,8,40000,True,4,46,0,0
190,8,40000,True,5,46,0,0
190,8,40000,True,6,46,0,0
190,8,40000,True,7,47,0,0
190,8,40000,True,8,47,0,0
190,8,40000,True,9,47,0,0
190,9,40990,True,0,48,0,0
190,9,40990,True,1,48,0,0
190,9,40990,True,2,48,0,0
190,9,40990,True,3,48,0,0
190,9,40990,True,4,49,0,0
190,9,40990,True,5,49,0,0
190,9,40990,True,6,49,0,0
190,9,40990,True,7,50,0,0
190,9,40990,True,8,50,0,0
190,9,40990,True,9,50,0,0
191,0,1000,True,0,21,0,0
191,0,1000,True,1,21,0,0
191,0,1000,True,2,21,0,0
191,0,1000,True,3,21,0,0
191,0,1000,True,4,22,0,0
191,0,1000,True,5,22,0,0
191,0,1000,True,6,22,0,0
191,0,1000,True,7,23,0,0
191,0,1000,True,8,23,0,0
191,0,1000,True,9,23,0,0
191,1,5090,True,0,24,0,0
191,1,5090,True,1,24,0,0
191,1,5090,True,2,24,0,0
191,1,5090,True,3,24,0,0
191,1,5090,True,4,25,0,0
191,1,5090,True,5,25,0,0
191,1,5090,True,6,25,0,0
191,1,5090,True,7,26,0,0
191,1,5090,True,8,26,0,0
191,1,5090,True,9,26,0,0
191,2,17310,True,0,27,0,0
191,2,17310,True,1,27,0,0
191,2,17310,True,2,27,0,0
191,2,17310,True,3,27,0,0
191,2,17310,True,4,28,0,0
191,2,17310,True,5,28,0,0
191,2,17310,True,6,28,0,0
191,2,17310,True,7,29,0,0
191,2,17310,True,8,29,0,0
191,2,17310,True,9,29,0,0
191,3,27500,True,0,30,0,0
191,3,27500,True,1,30,0,0
191,3,27500,True,2,30,0,0
191,3,27500,True,3,30,0,0
191,3,27500,True,4,31,0,0
191,3,27500,True,5,31,0,0
191,3,27500,True,6,31,0,0
191,3,27500,True,7,32,0,0
191,3,27500,True,8,32,0,0
191,3,27500,True,9,32,0,0
191,4,28050,True,0,33,0,0
191,4,28050,True,1,33,0,0
191,4,28050,True,2,33,0,0
191,4,28050,True,3,33,0,0
191,4,28050,True,4,34,0,0
191,4,28050,True,5,34,0,0
191,4,28050,True,6,34,0,0
191,4,28050,True,7,35,0,0
191,4,28050,True,8,35,0,0
191,4,28050,True,9,35,0,0
191,5,30500,True,0,36,0,0
191,5,30500,True,1,36,0,0
191,5,30500,True,2,36,0,0
191,5,30500,True,3,36,0,0
191,5,30500,True,4,37,0,0
191,5,30500,True,5,37,0,0
191,5,30500,True,6,37,0,0
191,5,30500,True,7,38,0,0
191,5,30500,True,8,38,0,0
191,5,30500,True,9,38,0,0
191,6,32500,True,0,39,0,0
191,6,32500,True,1,39,0,0
191,6,32500,True,2,39,0,0
191,6,32500,True,3,39,0,0
191,6,32500,True,4,40,0,0
191,6,32500,True,5,40,0,0
191,6,32500,True,6,40,0,0
191,6,32500,True,7,41,0,0
191,6,32500,True,8,41,0,0
191,6,32500,True,9,41,0,0
191,7,36000,True,0,42,0,0
191,7,36000,True,1,42,0,0
191,7,36000,True,2,42,0,0
191,7,36000,True,3,42,0,0
191,7,36000,True,4,43,0,0
191,7,36000,True,5,43,0,0
191,7,36000,True,6,43,0,0
191,7,36000,True,7,44,0,0
191,7,36000,True,8,44,0,0
191,7,36000,True,9,44,0,0
191,8,40000,True,0,45,0,0
191,8,40000,True,1,45,0,0
191,8,40000,True,2,45,0,0
191,8,40000,True,3,45,0,0
191,8,40000,True,4,46,0,0
191,8,40000,True,5,46,0,0
191,8,40000,True,6,46,0,0
191,8,40000,True,7,47,0,0
191,8,40000,True,8,47,0,0
191,8,40000,True,9,47,0,0
191,9,40990,True,0,48,0,0
191,9,40990,True,1,48,0,0
191,9,40990,True,2,48,0,0
191,9,40990,True,3,48,0,0
191,9,40990,True,4,49,0,0
191,9,40990,True,5,49,0,0
191,9,40990,True,6,49,0,0
191,9,40990,True,7,50,0,0
191,9,40990,True,8,50,0,0
191,9,40990,True,9,50,0,0
192,0,1000,True,0,21,0,0
192,0,1000,True,1,21,0,0
192,0,1000,True,2,21,0,0
192,0,1000,True,3,21,0,0
192,0,1000,True,4,22,0,0
192,0,1000,True,5,22,0,0
192,0,1000,True,6,22,0,0
192,0,1000,True,7,23,0,0
192,0,1000,True,8,23,0,0
192,0,1000,True,9,23,0,0
192,1,5090,True,0,24,0,0
192,1,5090,True,1,24,0,0
192,1,5090,True,2,24,0,0
192,1,5090,True,3,24,0,0
192,1,5090,True,4,25,0,0
192,1,5090,True,5,25,0,0
192,1,5090,True,6,25,0,0
192,1,5090,True,7,26,0,0
192,1,5090,True,8,26,0,0
192,1,5090,True,9,26,0,0
192,2,17310,True,0,27,0,0
192,2,17310,True,1,27,0,0
192,2,17310,True,2,27,0,0
192,2,17310,True,3,27,0,0
192,2,17310,True,4,28,0,0
192,2,17310,True,5,28,0,0
192,2,17310,True,6,28,0,0
192,2,17310,True,7,29,0,0
192,2,17310,True,8,29,0,0
192,2,17310,True,9,29,0,0
192,3,27500,True,0,30,0,0
192,3,27500,True,1,30,0,0
192,3,27500,True,2,30,0,0
192,3,27500,True,3,30,0,0
192,3,27500,True,4,31,0,0
192,3,27500,True,5,31,0,0
192,3,27500,True,6,31,0,0
192,3,27500,True,7,32,0,0
192,3,27500,True,8,32,0,0
192,3,27500,True,9,32,0,0
192,4,28050,True,0,33,0,0
192,4,28050,True,1,33,0,0
192,4,28050,True,2,33,0,0
192,4,28050,True,3,33,0,0
192,4,28050,True,4,34,0,0
192,4,28050,True,5,34,0,0
192,4,28050,True,6,34,0,0
192,4,28050,True,7,35,0,0
192,4,28050,True,8,35,0,0
192,4,28050,True,9,35,0,0
192,5,30500,True,0,36,0,0
192,5,30500,True,1,36,0,0
192,5,30500,True,2,36,0,0
192,5,30500,True,3,36,0,0
192,5,30500,True,4,37,0,0
192,5,30500,True,5,37,0,0
192,5,30500,True,6,37,0,0
192,5,30500,True,7,38,0,0
192,5,30500,True,8,38,0,0
192,5,30500,True,9,38,0,0
192,6,32500,True,0,39,0,0
192,6,32500,True,1,39,0,0
192,6,32500,True,2,39,0,0
192,6,32500,True,3,39,0,0
192,6,32500,True,4,40,0,0
192,6,32500,True,5,40,0,0
192,6,32500,True,6,40,0,0
192,6,32500,True,7,41,0,0
192,6,32500,True,8,41,0,0
192,6,32500,True,9,41,0,0
192,7,36000,True,0,42,0,0
192,7,36000,True,1,42,0,0
192,7,36000,True,2,42,0,0
192,7,36000,True,3,42,0,0
192,7,36000,True,4,43,0,0
192,7,36000,True,5,43,0,0
192,7,36000,True,6,43,0,0
192,7,36000,True,7,44,0,0
192,7,36000,True,8,44,0,0
192,7,36000,True,9,44,0,0
192,8,40000,True,0,45,0,0
192,8,40000,True,1,45,0,0
192,8,40000,True,2,45,0,0
192,8,40000,True,3,45,0,0
192,8,40000,True,4,46,0,0
192,8,40000,True,5,46,0,0
192,8,40000,True,6,46,0,0
192,8,40000,True,7,47,0,0
192,8,40000,True,8,47,0,0
192,8,40000,True,9,47,0,0
192,9,40990,True,0,48,0,0
192,9,40990,True,1,48,0,0
192,9,40990,True,2,48,0,0
192,9,40990,True,3,48,0,0
192,9,40990,True,4,49,0,0
192,9,40990,True,5,49,0,0
192,9,40990,True,6,49,0,0
192,9,40990,True,7,50,0,0
192,9,40990,True,8,50,0,0
192,9,40990,True,9,50,0,0
193,0,1000,True,0,21,0,0
193,0,1000,True,1,21,0,0
193,0,1000,True,2,21,0,0
193,0,1000,True,3,21,0,0
193,0,1000,True,4,22,0,0
193,0,1000,True,5,22,0,0
193,0,1000,True,6,22,0,0
193,0,1000,True,7,23,0,0
193,0,1000,True,8,23,0,0
193,0,1000,True,9,23,0,0
193,1,5090,True,0,24,0,0
193,1,5090,True,1,24,0,0
193,1,5090,True,2,24,0,0
193,1,5090,True,3,24,0,0
193,1,5090,True,4,25,0,0
193,1,5090,True,5,25,0,0
193,1,5090,True,6,25,0,0
193,1,5090,True,7,26,0,0
193,1,5090,True,8,26,0,0
193,1,5090,True,9,26,0,0
193,2,17310,True,0,27,0,0
193,2,17310,True,1,27,0,0
193,2,17310,True,2,27,0,0
193,2,17310,True,3,27,0,0
193,2,17310,True,4,28,0,0
193,2,17310,True,5,28,0,0
193,2,17310,True,6,28,0,0
193,2,17310,True,7,29,0,0
193,2,17310,True,8,29,0,0
193,2,17310,True,9,29,0,0
193,3,27500,True,0,30,0,0
193,3,27500,True,1,30,0,0
193,3,27500,True,2,30,0,0
193,3,27500,True,3,30,0,0
193,3,27500,True,4,31,0,0
193,3,27500,True,5,31,0,0
193,3,27500,True,6,31,0,0
193,3,27500,True,7,32,0,0
193,3,27500,True,8,32,0,0
193,3,27500,True,9,32,0,0
193,4,28050,True,0,33,0,0
193,4,28050,True,1,33,0,0
193,4,28050,True,2,33,0,0
193,4,28050,True,3,33,0,0
193,4,28050,True,4,34,0,0
193,4,28050,True,5,34,0,0
193,4,28050,True,6,34,0,0
193,4,28050,True,7,35,0,0
193,4,28050,True,8,35,0,0
193,4,28050,True,9,35,0,0
193,5,30500,True,0,36,0,0
193,5,30500,True,1,36,0,0
193,5,30500,True,2,36,0,0
193,5,30500,True,3,36,0,0
193,5,30500,True,4,37,0,0
193,5,30500,True,5,37,0,0
193,5,30500,True,6,37,0,0
193,5,30500,True,7,38,0,0
193,5,30500,True,8,38,0,0
193,5,30500,True,9,38,0,0
193,6,32500,True,0,39,0,0
193,6,32500,True,1,39,0,0
193,6,32500,True,2,39,0,0
193,6,32500,True,3,39,0,0
193,6,32500,True,4,40,0,0
193,6,32500,True,5,40,0,0
193,6,32500,True,6,40,0,0
193,6,32500,True,7,41,0,0
193,6,32500,True,8,41,0,0
193,6,32500,True,9,41,0,0
193,7,36000,True,0,42,0,0
193,7,36000,True,1,42,0,0
193,7,36000,True,2,42,0,0
193,7,36000,True,3,42,0,0
193,7,36000,True,4,43,0,0
193,7,36000,True,5,43,0,0
193,7,36000,True,6,43,0,0
193,7,36000,True,7,44,0,0
193,7,36000,True,8,44,0,0
193,7,36000,True,9,44,0,0
193,8,40000,True,0,45,0,0
193,8,40000,True,1,45,0,0
193,8,40000,True,2,45,0,0
193,8,40000,True,3,45,0,0
193,8,40000,True,4,46,0,0
193,8,40000,True,5,46,0,0
193,8,40000,True,6,46,0,0
193,8,40000,True,7,47,0,0
193,8,40000,True,8,47,0,0
193,8,40000,True,9,47,0,0
193,9,40990,True,0,48,0,0
193,9,40990,True,1,48,0,0
193,9,40990,True,2,48,0,0
193,9,40990,True,3,48,0,0
193,9,40990,True,4,49,0,0
193,9,40990,True,5,49,0,0
193,9,40990,True,6,49,0,0
193,9,40990,True,7,50,0,0
193,9,40990,True,8,50,0,0
193,9,40990,True,9,50,0,0
194,0,1000,True,0,21,0,0
194,0,1000,True,1,21,0,0
194,0,1000,True,2,21,0,0
194,0,1000,True,3,21,0,0
194,0,1000,True,4,22,0,0
194,0,1000,True,5,22,0,0
194,0,1000,True,6,22,0,0
194,0,1000,True,7,23,0,0
194,0,1000,True,8,23,0,0
194,0,1000,True,9,23,0,0
194,1,5090,True,0,24,0,0
194,1,5090,True,1,24,0,0
194,1,5090,True,2,24,0,0
194,1,5090,True,3,24,0,0
194,1,5090,True,4,25,0,0
194,1,5090,True,5,25,0,0
194,1,5090,True,6,25,0,0
194,1,5090,True,7,26,0,0
194,1,5090,True,8,26,0,0
194,1,5090,True,9,26,0,0
194,2,17310,True,0,27,0,0
194,2,17310,True,1,27,0,0
194,2,17310,True,2,27,0,0
194,2,17310,True,3,27,0,0
194,2,17310,True,4,28,0,0
194,2,17310,True,5,28,0,0
194,2,17310,True,6,28,0,0
194,2,17310,True,7,29,0,0
194,2,17310,True,8,29,0,0
194,2,17310,True,9,29,0,0
194,3,27500,True,0,30,0,0
194,3,27500,True,1,30,0,0
194,3,27500,True,2,30,0,0
194,3,27500,True,3,30,0,0
