converter_type,equipment_bucket,group_ids,group_names,grade_code,section_group,open_slot,candidate_index,option_id,value_0,value_1,probability,probability_source,tier,source_block_index,source_file_offset
association,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,2,4,17,109,2,0,15,float_a,1,8,0x6a98
association,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,2,4,18,109,3,0,8,float_a,2,8,0x6ab0
association,무기,"18,20,21,22,23,24,25,26,28,30,32,33,54,55,56,57,58,61,63,68,70,80,82","한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",8,2,4,19,74,5,0,10.5,float_a,1,8,0x6ac8
association,피리,29,피리,8,2,1,1,63,54,0,8.7,float_a,1,19,0xe1f8
association,피리,29,피리,8,2,1,2,67,54,0,8.7,float_a,1,19,0xe210
association,피리,29,피리,8,2,1,3,66,54,0,8.7,float_a,1,19,0xe228
association,피리,29,피리,8,2,1,4,64,54,0,8.7,float_a,1,19,0xe240
association,피리,29,피리,8,2,1,5,65,54,0,8.7,float_a,1,19,0xe258
association,피리,29,피리,8,2,1,6,68,54,0,8.7,float_a,1,19,0xe270
association,피리,29,피리,8,2,1,7,69,54,0,8.7,float_a,1,19,0xe288
association,피리,29,피리,8,2,1,8,327,27,0,3.1,float_a,1,19,0xe2a0
association,피리,29,피리,8,2,1,9,63,65,0,5,float_a,2,19,0xe2b8
association,피리,29,피리,8,2,1,10,67,65,0,5,float_a,2,19,0xe2d0
association,피리,29,피리,8,2,1,11,66,65,0,5,float_a,2,19,0xe2e8
association,피리,29,피리,8,2,1,12,64,65,0,5,float_a,2,19,0xe300
association,피리,29,피리,8,2,1,13,65,65,0,5,float_a,2,19,0xe318
association,피리,29,피리,8,2,1,14,68,65,0,5,float_a,2,19,0xe330
association,피리,29,피리,8,2,1,15,69,65,0,5,float_a,2,19,0xe348
association,피리,29,피리,8,2,1,16,327,32,0,1,float_a,2,19,0xe360
association,피리,29,피리,8,2,2,1,63,120,0,3,float_a,1,19,0xe4e0
association,피리,29,피리,8,2,2,2,67,120,0,3,float_a,1,19,0xe4f8
association,피리,29,피리,8,2,2,3,66,120,0,3,float_a,1,19,0xe510
association,피리,29,피리,8,2,2,4,64,120,0,3,float_a,1,19,0xe528
association,피리,29,피리,8,2,2,5,65,120,0,3,float_a,1,19,0xe540
association,피리,29,피리,8,2,2,6,68,120,0,3,float_a,1,19,0xe558
association,피리,29,피리,8,2,2,7,69,120,0,3,float_a,1,19,0xe570
association,피리,29,피리,8,2,2,8,923,10,0,10,float_a,1,19,0xe588
association,피리,29,피리,8,2,2,9,926,10,0,10,float_a,1,19,0xe5a0
association,피리,29,피리,8,2,2,10,63,150,0,2,float_a,2,19,0xe5b8
association,피리,29,피리,8,2,2,11,67,150,0,2,float_a,2,19,0xe5d0
association,피리,29,피리,8,2,2,12,66,150,0,2,float_a,2,19,0xe5e8
association,피리,29,피리,8,2,2,13,64,150,0,2,float_a,2,19,0xe600
association,피리,29,피리,8,2,2,14,65,150,0,2,float_a,2,19,0xe618
association,피리,29,피리,8,2,2,15,68,150,0,2,float_a,2,19,0xe630
association,피리,29,피리,8,2,2,16,69,150,0,2,float_a,2,19,0xe648
association,피리,29,피리,8,2,2,17,716,14,0,6,float_a,1,19,0xe660
association,피리,29,피리,8,2,2,18,716,17,0,3,float_a,2,19,0xe678
association,피리,29,피리,8,2,2,19,109,1,0,8,float_a,1,19,0xe690
association,피리,29,피리,8,2,2,20,109,2,0,4,float_a,2,19,0xe6a8
association,피리,29,피리,8,2,2,21,683,24,0,8,float_a,1,19,0xe6c0
association,피리,29,피리,8,2,2,22,683,29,0,4,float_a,2,19,0xe6d8
association,피리,29,피리,8,2,2,23,717,10,0,8,float_a,1,19,0xe6f0
association,피리,29,피리,8,2,2,24,717,12,0,4,float_a,2,19,0xe708
association,피리,29,피리,8,2,3,1,924,12,0,8,float_a,1,19,0xe7c8
association,피리,29,피리,8,2,3,2,927,12,0,8,float_a,1,19,0xe7e0
association,피리,29,피리,8,2,3,3,924,15,0,4,float_a,2,19,0xe7f8
association,피리,29,피리,8,2,3,4,927,15,0,4,float_a,2,19,0xe810
association,피리,29,피리,8,2,3,5,924,17,0,2,float_a,3,19,0xe828
association,피리,29,피리,8,2,3,6,927,17,0,2,float_a,3,19,0xe840
association,피리,29,피리,8,2,3,7,682,2,0,2,float_a,1,19,0xe858
association,피리,29,피리,8,2,3,8,716,11,0,8,float_a,1,19,0xe870
association,피리,29,피리,8,2,3,9,716,13,0,4,float_a,2,19,0xe888
association,피리,29,피리,8,2,3,10,716,16,0,2,float_a,3,19,0xe8a0
association,피리,29,피리,8,2,3,11,109,2,0,8,float_a,1,19,0xe8b8
association,피리,29,피리,8,2,3,12,109,3,0,4,float_a,2,19,0xe8d0
association,피리,29,피리,8,2,3,13,109,4,0,2,float_a,3,19,0xe8e8
association,피리,29,피리,8,2,3,14,929,108,0,8,float_a,1,19,0xe900
association,피리,29,피리,8,2,3,15,929,129,0,4,float_a,2,19,0xe918
association,피리,29,피리,8,2,3,16,929,155,0,2,float_a,3,19,0xe930
association,피리,29,피리,8,2,3,17,611,108,0,8,float_a,1,19,0xe948
association,피리,29,피리,8,2,3,18,611,129,0,4,float_a,2,19,0xe960
association,피리,29,피리,8,2,3,19,611,155,0,2,float_a,3,19,0xe978
association,피리,29,피리,8,2,3,20,683,34,0,7,float_a,1,19,0xe990
association,피리,29,피리,8,2,3,21,717,22,0,7,float_a,1,19,0xe9a8
association,피리,29,피리,8,2,4,1,925,55,0,8,float_a,1,19,0xeab0
association,피리,29,피리,8,2,4,2,928,13,0,8,float_a,1,19,0xeac8
association,피리,29,피리,8,2,4,3,925,66,0,4,float_a,2,19,0xeae0
association,피리,29,피리,8,2,4,4,928,15,0,4,float_a,2,19,0xeaf8
association,피리,29,피리,8,2,4,5,925,78,0,2,float_a,3,19,0xeb10
association,피리,29,피리,8,2,4,6,928,18,0,2,float_a,3,19,0xeb28
association,피리,29,피리,8,2,4,7,682,2,0,2,float_a,1,19,0xeb40
association,피리,29,피리,8,2,4,8,716,11,0,8,float_a,1,19,0xeb58
association,피리,29,피리,8,2,4,9,716,13,0,4,float_a,2,19,0xeb70
association,피리,29,피리,8,2,4,10,716,15,0,2,float_a,3,19,0xeb88
association,피리,29,피리,8,2,4,11,109,3,0,8,float_a,1,19,0xeba0
association,피리,29,피리,8,2,4,12,109,4,0,4,float_a,2,19,0xebb8
association,피리,29,피리,8,2,4,13,109,5,0,2,float_a,3,19,0xebd0
association,피리,29,피리,8,2,4,16,695,27,0,8,float_a,1,19,0xebe8
association,피리,29,피리,8,2,4,17,695,32,0,4,float_a,2,19,0xec00
association,피리,29,피리,8,2,4,18,695,36,0,2,float_a,3,19,0xec18
association,피리,29,피리,8,2,4,19,719,14,0,8,float_a,1,19,0xec30
association,피리,29,피리,8,2,4,20,719,16,0,4,float_a,2,19,0xec48
association,피리,29,피리,8,2,4,21,719,18,0,2,float_a,3,19,0xec60
association,피리,29,피리,8,2,4,14,683,36,0,7,float_a,1,19,0xec78
association,피리,29,피리,8,2,4,15,717,23,0,7,float_a,1,19,0xec90
association,공용 갑옷,16,공용 갑옷,8,2,1,1,63,43,0,8.7,float_a,1,30,0x16288
association,공용 갑옷,16,공용 갑옷,8,2,1,2,67,43,0,8.7,float_a,1,30,0x162a0
association,공용 갑옷,16,공용 갑옷,8,2,1,3,66,43,0,8.7,float_a,1,30,0x162b8
association,공용 갑옷,16,공용 갑옷,8,2,1,4,64,43,0,8.7,float_a,1,30,0x162d0
association,공용 갑옷,16,공용 갑옷,8,2,1,5,65,43,0,8.7,float_a,1,30,0x162e8
association,공용 갑옷,16,공용 갑옷,8,2,1,6,68,43,0,8.7,float_a,1,30,0x16300
association,공용 갑옷,16,공용 갑옷,8,2,1,7,69,43,0,8.7,float_a,1,30,0x16318
association,공용 갑옷,16,공용 갑옷,8,2,1,8,327,22,0,3.1,float_a,1,30,0x16330
association,공용 갑옷,16,공용 갑옷,8,2,1,9,63,52,0,5,float_a,2,30,0x16348
association,공용 갑옷,16,공용 갑옷,8,2,1,10,67,52,0,5,float_a,2,30,0x16360
association,공용 갑옷,16,공용 갑옷,8,2,1,11,66,52,0,5,float_a,2,30,0x16378
association,공용 갑옷,16,공용 갑옷,8,2,1,12,64,52,0,5,float_a,2,30,0x16390
association,공용 갑옷,16,공용 갑옷,8,2,1,13,65,52,0,5,float_a,2,30,0x163a8
association,공용 갑옷,16,공용 갑옷,8,2,1,14,68,52,0,5,float_a,2,30,0x163c0
association,공용 갑옷,16,공용 갑옷,8,2,1,15,69,52,0,5,float_a,2,30,0x163d8
association,공용 갑옷,16,공용 갑옷,8,2,1,16,327,26,0,1,float_a,2,30,0x163f0
association,공용 갑옷,16,공용 갑옷,8,2,2,1,63,120,0,6,float_a,1,30,0x16570
association,공용 갑옷,16,공용 갑옷,8,2,2,2,67,120,0,6,float_a,1,30,0x16588
association,공용 갑옷,16,공용 갑옷,8,2,2,3,66,120,0,6,float_a,1,30,0x165a0
association,공용 갑옷,16,공용 갑옷,8,2,2,4,64,120,0,6,float_a,1,30,0x165b8
association,공용 갑옷,16,공용 갑옷,8,2,2,5,65,120,0,6,float_a,1,30,0x165d0
association,공용 갑옷,16,공용 갑옷,8,2,2,6,68,120,0,6,float_a,1,30,0x165e8
association,공용 갑옷,16,공용 갑옷,8,2,2,7,69,120,0,6,float_a,1,30,0x16600
association,공용 갑옷,16,공용 갑옷,8,2,2,8,351,60,0,12,float_a,1,30,0x16618
association,공용 갑옷,16,공용 갑옷,8,2,2,9,351,72,0,6,float_a,2,30,0x16630
association,공용 갑옷,16,공용 갑옷,8,2,2,10,63,150,0,3,float_a,2,30,0x16648
association,공용 갑옷,16,공용 갑옷,8,2,2,11,67,150,0,3,float_a,2,30,0x16660
association,공용 갑옷,16,공용 갑옷,8,2,2,12,66,150,0,3,float_a,2,30,0x16678
association,공용 갑옷,16,공용 갑옷,8,2,2,13,64,150,0,3,float_a,2,30,0x16690
association,공용 갑옷,16,공용 갑옷,8,2,2,14,65,150,0,3,float_a,2,30,0x166a8
association,공용 갑옷,16,공용 갑옷,8,2,2,15,68,150,0,3,float_a,2,30,0x166c0
association,공용 갑옷,16,공용 갑옷,8,2,2,16,69,150,0,3,float_a,2,30,0x166d8
association,공용 갑옷,16,공용 갑옷,8,2,2,17,302,10,0,13,float_a,1,30,0x166f0
association,공용 갑옷,16,공용 갑옷,8,2,2,18,302,11,0,6,float_a,2,30,0x16708
association,공용 갑옷,16,공용 갑옷,8,2,3,1,0,24,0,13,float_a,1,30,0x16858
association,공용 갑옷,16,공용 갑옷,8,2,3,2,0,28,0,6,float_a,2,30,0x16870
association,공용 갑옷,16,공용 갑옷,8,2,3,3,0,34,0,3,float_a,3,30,0x16888
association,공용 갑옷,16,공용 갑옷,8,2,3,4,79,18,0,7,float_a,1,30,0x168a0
association,공용 갑옷,16,공용 갑옷,8,2,3,5,79,22,0,3,float_a,2,30,0x168b8
association,공용 갑옷,16,공용 갑옷,8,2,3,6,79,26,0,1,float_a,3,30,0x168d0
association,공용 갑옷,16,공용 갑옷,8,2,3,7,82,18,0,7,float_a,1,30,0x168e8
association,공용 갑옷,16,공용 갑옷,8,2,3,8,82,22,0,3,float_a,2,30,0x16900
association,공용 갑옷,16,공용 갑옷,8,2,3,9,82,26,0,1,float_a,3,30,0x16918
association,공용 갑옷,16,공용 갑옷,8,2,3,10,81,18,0,7,float_a,1,30,0x16930
association,공용 갑옷,16,공용 갑옷,8,2,3,11,81,22,0,3,float_a,2,30,0x16948
association,공용 갑옷,16,공용 갑옷,8,2,3,12,81,26,0,1,float_a,3,30,0x16960
association,공용 갑옷,16,공용 갑옷,8,2,3,13,80,18,0,7,float_a,1,30,0x16978
association,공용 갑옷,16,공용 갑옷,8,2,3,14,80,22,0,3,float_a,2,30,0x16990
association,공용 갑옷,16,공용 갑옷,8,2,3,15,80,26,0,1,float_a,3,30,0x169a8
association,공용 갑옷,16,공용 갑옷,8,2,3,16,83,18,0,7,float_a,1,30,0x169c0
association,공용 갑옷,16,공용 갑옷,8,2,3,17,83,22,0,3,float_a,2,30,0x169d8
association,공용 갑옷,16,공용 갑옷,8,2,3,18,83,26,0,1,float_a,3,30,0x169f0
association,공용 갑옷,16,공용 갑옷,8,2,3,19,84,18,0,7,float_a,1,30,0x16a08
association,공용 갑옷,16,공용 갑옷,8,2,3,20,84,22,0,3,float_a,2,30,0x16a20
association,공용 갑옷,16,공용 갑옷,8,2,3,21,84,26,0,1,float_a,3,30,0x16a38
association,공용 갑옷,16,공용 갑옷,8,2,3,22,719,10,0,10,float_a,1,30,0x16a50
association,공용 갑옷,16,공용 갑옷,8,2,3,23,472,3,0,2,float_a,1,30,0x16a68
association,공용 갑옷,16,공용 갑옷,8,2,4,1,0,25,0,11,float_a,1,30,0x16b40
association,공용 갑옷,16,공용 갑옷,8,2,4,2,0,30,0,5,float_a,2,30,0x16b58
association,공용 갑옷,16,공용 갑옷,8,2,4,3,0,36,0,3,float_a,3,30,0x16b70
association,공용 갑옷,16,공용 갑옷,8,2,4,4,86,10,0,6,float_a,1,30,0x16b88
association,공용 갑옷,16,공용 갑옷,8,2,4,5,466,5,0,10,float_a,1,30,0x16ba0
association,공용 갑옷,16,공용 갑옷,8,2,4,6,466,6,0,5,float_a,2,30,0x16bb8
association,공용 갑옷,16,공용 갑옷,8,2,4,7,466,9,0,3,float_a,3,30,0x16bd0
association,공용 갑옷,16,공용 갑옷,8,2,4,8,260,0,328,11,float_a,1,30,0x16be8
association,공용 갑옷,16,공용 갑옷,8,2,4,9,260,0,394,4,float_a,2,30,0x16c00
association,공용 갑옷,16,공용 갑옷,8,2,4,10,260,0,472,2,float_a,3,30,0x16c18
association,공용 갑옷,16,공용 갑옷,8,2,4,11,725,328,0,7,float_a,1,30,0x16c30
association,공용 갑옷,16,공용 갑옷,8,2,4,12,725,394,0,4,float_a,2,30,0x16c48
association,공용 갑옷,16,공용 갑옷,8,2,4,13,725,472,0,2,float_a,3,30,0x16c60
association,공용 갑옷,16,공용 갑옷,8,2,4,14,473,3,0,2,float_a,1,30,0x16c78
association,공용 갑옷,16,공용 갑옷,8,2,4,15,657,3,0,2,float_a,1,30,0x16c90
association,공용 갑옷,16,공용 갑옷,8,2,4,16,464,5,0,2,float_a,1,30,0x16ca8
association,공용 갑옷,16,공용 갑옷,8,2,4,17,461,3,0,2,float_a,1,30,0x16cc0
association,공용 갑옷,16,공용 갑옷,8,2,4,18,695,11,0,8,float_a,1,30,0x16cd8
association,공용 갑옷,16,공용 갑옷,8,2,4,19,352,46,0,8,float_a,1,30,0x16cf0
association,공용 갑옷,16,공용 갑옷,8,2,4,20,352,57,0,3,float_a,2,30,0x16d08
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,1,63,43,0,8.7,float_a,1,49,0x240b4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,2,67,43,0,8.7,float_a,1,49,0x240cc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,3,66,43,0,8.7,float_a,1,49,0x240e4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,4,64,43,0,8.7,float_a,1,49,0x240fc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,5,65,43,0,8.7,float_a,1,49,0x24114
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,6,68,43,0,8.7,float_a,1,49,0x2412c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,7,69,43,0,8.7,float_a,1,49,0x24144
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,8,327,22,0,3.1,float_a,1,49,0x2415c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,9,63,52,0,5,float_a,2,49,0x24174
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,10,67,52,0,5,float_a,2,49,0x2418c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,11,66,52,0,5,float_a,2,49,0x241a4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,12,64,52,0,5,float_a,2,49,0x241bc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,13,65,52,0,5,float_a,2,49,0x241d4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,14,68,52,0,5,float_a,2,49,0x241ec
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,15,69,52,0,5,float_a,2,49,0x24204
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,1,16,327,26,0,1,float_a,2,49,0x2421c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,1,63,120,0,4,float_a,1,49,0x2439c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,2,67,120,0,4,float_a,1,49,0x243b4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,3,66,120,0,4,float_a,1,49,0x243cc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,4,64,120,0,4,float_a,1,49,0x243e4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,5,65,120,0,4,float_a,1,49,0x243fc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,6,68,120,0,4,float_a,1,49,0x24414
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,7,69,120,0,4,float_a,1,49,0x2442c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,8,63,150,0,2,float_a,2,49,0x24444
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,9,67,150,0,2,float_a,2,49,0x2445c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,10,66,150,0,2,float_a,2,49,0x24474
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,11,64,150,0,2,float_a,2,49,0x2448c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,12,65,150,0,2,float_a,2,49,0x244a4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,13,68,150,0,2,float_a,2,49,0x244bc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,14,69,150,0,2,float_a,2,49,0x244d4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,15,353,28,0,10,float_a,1,49,0x244ec
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,16,353,34,0,4.5,float_a,2,49,0x24504
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,17,352,22,0,10,float_a,1,49,0x2451c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,18,352,26,0,4.5,float_a,2,49,0x24534
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,19,74,3,0,10,float_a,1,49,0x2454c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,20,74,4,0,4.5,float_a,2,49,0x24564
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,21,351,24,0,10,float_a,1,49,0x2457c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,2,22,351,29,0,4.5,float_a,2,49,0x24594
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,1,730,6,0,9,float_a,1,49,0x24684
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,2,730,7,0,4,float_a,2,49,0x2469c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,3,730,8,0,2,float_a,3,49,0x246b4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,4,721,5,0,9,float_a,1,49,0x246cc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,5,721,6,0,4,float_a,2,49,0x246e4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,6,721,8,0,2,float_a,3,49,0x246fc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,7,74,5,0,8,float_a,1,49,0x24714
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,8,74,6,0,4,float_a,2,49,0x2472c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,9,74,8,0,2,float_a,3,49,0x24744
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,10,722,2,0,8,float_a,1,49,0x2475c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,11,722,3,0,4,float_a,2,49,0x24774
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,12,722,4,0,2,float_a,3,49,0x2478c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,13,353,8,0,8,float_a,1,49,0x247a4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,14,353,9,0,4,float_a,2,49,0x247bc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,15,353,13,0,2,float_a,3,49,0x247d4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,16,302,10,0,8,float_a,1,49,0x247ec
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,17,302,12,0,4,float_a,2,49,0x24804
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,18,302,14,0,2,float_a,3,49,0x2481c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,19,351,9,0,8,float_a,1,49,0x24834
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,20,351,13,0,4,float_a,2,49,0x2484c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,3,21,351,17,0,2,float_a,3,49,0x24864
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,1,463,14,0,12,float_a,1,49,0x2496c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,2,463,16,0,5.625,float_a,2,49,0x24984
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,3,463,20,0,3,float_a,3,49,0x2499c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,4,352,38,0,12,float_a,1,49,0x249b4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,5,352,46,0,5.625,float_a,2,49,0x249cc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,6,352,55,0,3,float_a,3,49,0x249e4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,7,461,3,0,2,float_a,1,49,0x249fc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,8,461,4,0,1,float_a,2,49,0x24a14
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,9,461,5,0,0.5,float_a,3,49,0x24a2c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,10,464,3,0,2,float_a,1,49,0x24a44
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,11,464,4,0,1,float_a,2,49,0x24a5c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,12,464,5,0,0.5,float_a,3,49,0x24a74
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,13,722,5,0,12,float_a,1,49,0x24a8c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,14,722,6,0,5.625,float_a,2,49,0x24aa4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,15,722,9,0,3,float_a,3,49,0x24abc
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,16,201,11,0,12,float_a,1,49,0x24ad4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,17,201,13,0,5.625,float_a,2,49,0x24aec
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,18,201,15,0,3,float_a,3,49,0x24b04
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,19,727,1,0,2,float_a,1,49,0x24b1c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,20,727,2,0,1,float_a,2,49,0x24b34
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,21,727,3,0,0.5,float_a,3,49,0x24b4c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,22,752,2,0,2,float_a,1,49,0x24b64
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,23,752,3,0,1,float_a,2,49,0x24b7c
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,24,752,4,0,0.5,float_a,3,49,0x24b94
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,25,724,1,0,2,float_a,1,49,0x24bac
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,26,724,2,0,1,float_a,2,49,0x24bc4
association,귀걸이/망토,"10,11","귀걸이,망토",8,2,4,27,724,3,0,0.5,float_a,3,49,0x24bdc
association,헬멧,0,헬멧,8,2,1,1,63,57,0,8.7,float_a,1,60,0x2c150
association,헬멧,0,헬멧,8,2,1,2,67,57,0,8.7,float_a,1,60,0x2c168
association,헬멧,0,헬멧,8,2,1,3,66,57,0,8.7,float_a,1,60,0x2c180
association,헬멧,0,헬멧,8,2,1,4,64,57,0,8.7,float_a,1,60,0x2c198
association,헬멧,0,헬멧,8,2,1,5,65,57,0,8.7,float_a,1,60,0x2c1b0
association,헬멧,0,헬멧,8,2,1,6,68,57,0,8.7,float_a,1,60,0x2c1c8
association,헬멧,0,헬멧,8,2,1,7,69,57,0,8.7,float_a,1,60,0x2c1e0
association,헬멧,0,헬멧,8,2,1,8,327,28,0,3.1,float_a,1,60,0x2c1f8
association,헬멧,0,헬멧,8,2,1,9,63,68,0,5,float_a,2,60,0x2c210
association,헬멧,0,헬멧,8,2,1,10,67,68,0,5,float_a,2,60,0x2c228
association,헬멧,0,헬멧,8,2,1,11,66,68,0,5,float_a,2,60,0x2c240
association,헬멧,0,헬멧,8,2,1,12,64,68,0,5,float_a,2,60,0x2c258
association,헬멧,0,헬멧,8,2,1,13,65,68,0,5,float_a,2,60,0x2c270
association,헬멧,0,헬멧,8,2,1,14,68,68,0,5,float_a,2,60,0x2c288
association,헬멧,0,헬멧,8,2,1,15,69,68,0,5,float_a,2,60,0x2c2a0
association,헬멧,0,헬멧,8,2,1,16,327,34,0,1,float_a,2,60,0x2c2b8
association,헬멧,0,헬멧,8,2,2,1,63,120,0,7,float_a,1,60,0x2c438
association,헬멧,0,헬멧,8,2,2,2,67,120,0,7,float_a,1,60,0x2c450
association,헬멧,0,헬멧,8,2,2,3,66,120,0,7,float_a,1,60,0x2c468
association,헬멧,0,헬멧,8,2,2,4,64,120,0,7,float_a,1,60,0x2c480
association,헬멧,0,헬멧,8,2,2,5,65,120,0,7,float_a,1,60,0x2c498
association,헬멧,0,헬멧,8,2,2,6,68,120,0,7,float_a,1,60,0x2c4b0
association,헬멧,0,헬멧,8,2,2,7,69,120,0,7,float_a,1,60,0x2c4c8
association,헬멧,0,헬멧,8,2,2,8,63,150,0,4,float_a,2,60,0x2c4e0
association,헬멧,0,헬멧,8,2,2,9,67,150,0,4,float_a,2,60,0x2c4f8
association,헬멧,0,헬멧,8,2,2,10,66,150,0,4,float_a,2,60,0x2c510
association,헬멧,0,헬멧,8,2,2,11,64,150,0,4,float_a,2,60,0x2c528
association,헬멧,0,헬멧,8,2,2,12,65,150,0,4,float_a,2,60,0x2c540
association,헬멧,0,헬멧,8,2,2,13,68,150,0,4,float_a,2,60,0x2c558
association,헬멧,0,헬멧,8,2,2,14,69,150,0,4,float_a,2,60,0x2c570
association,헬멧,0,헬멧,8,2,2,15,0,12,0,15,float_a,1,60,0x2c588
association,헬멧,0,헬멧,8,2,2,16,0,14,0,8,float_a,2,60,0x2c5a0
